Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,MA20,MA55,MACD,MACD_Signal,MACD_Hist,ATR,RSI
2025-01-02 05:00:00+00:00,135.95545329338754,138.8345148325783,134.58590691715995,138.2646942138672,198247200,0.0,0.0,,,,0.0,0.0,0.0,,
2025-01-03 05:00:00+00:00,139.96413776465596,144.85253555834646,139.68423069189672,144.4226837158203,229322500,0.0,0.0,,,,0.4912356297854217,0.09824712595708435,0.39298850382833733,,
2025-01-06 05:00:00+00:00,148.5413213081193,152.11015917129038,147.77158452702758,149.38104248046875,265377400,0.0,0.0,,,,1.266047313779751,0.33180716352161765,0.9342401502581333,,
2025-01-07 05:00:00+00:00,152.97986196669754,153.07983530547875,139.9641234037018,140.09408569335938,351782200,0.0,0.0,,,,1.117825757666509,0.4890108823505959,0.6288148753159131,,
2025-01-08 05:00:00+00:00,142.53330977712477,143.90285624874434,137.51494945407617,140.06411743164062,227349900,0.0,0.0,,,,0.9865683722250935,0.5885223803254954,0.3980459918995981,,
2025-01-10 05:00:00+00:00,137.40498271998055,139.87417502688794,134.17604480086774,135.86549377441406,207602500,0.0,0.0,,,,0.5375555035993784,0.5783290049802721,-0.04077350138089364,,
2025-01-13 05:00:00+00:00,129.94744151880715,133.44629547754278,129.46758770744978,133.18637084960938,204808900,0.0,0.0,,,,-0.03408040175960991,0.4558471236322957,-0.4899275253919056,,
2025-01-14 05:00:00+00:00,136.0054462036023,136.33533995791203,130.00741122442506,131.7168426513672,195590500,0.0,0.0,,,,-0.5987822305843054,0.24492125278897547,-0.8437034833732808,,
2025-01-15 05:00:00+00:00,133.60622538989423,136.4053114797544,131.24699764678536,136.1953887939453,185217300,0.0,0.0,,,,-0.6771257690807602,0.06051184841502835,-0.7376376174957885,,
2025-01-16 05:00:00+00:00,138.59457607585483,138.70454064615834,133.44626949753135,133.5262451171875,209235600,0.0,0.0,138.27169647216797,,,-0.9437126436090182,-0.14033304998978097,-0.8033795936192372,,
2025-01-17 05:00:00+00:00,136.6452315490251,138.45463626831489,135.41563868932835,137.66490173339844,201188800,0.0,0.0,138.2117172241211,,,-0.8116731982156864,-0.27460107963496205,-0.5370721185807243,,
2025-01-21 05:00:00+00:00,139.1144233323199,141.78354697270905,137.0450940162502,140.78387451171875,197749000,0.0,0.0,137.84783630371095,,,-0.4501667079906042,-0.3097142053060905,-0.1404525026845137,,
2025-01-22 05:00:00+00:00,144.61262104889417,147.74158546149795,143.62293982675305,147.02183532714844,237651400,0.0,0.0,137.6119155883789,,,0.3358100853880046,-0.1806093471672715,0.5164194325552761,,
2025-01-23 05:00:00+00:00,145.0024960002277,147.18177468068177,143.67292977388993,147.17178344726562,155915500,0.0,0.0,138.31968536376954,,,0.9597386472138112,0.04746025170894505,0.9122783955048661,6.227959699199303,58.98367030721787
2025-01-24 05:00:00+00:00,148.32138900097752,148.92119854206575,141.83352489203162,142.57327270507812,234657600,0.0,0.0,138.5706008911133,,,1.0708016077037712,0.2521285229079103,0.8186730847958609,6.430750108814716,53.97673675122915
2025-01-27 05:00:00+00:00,124.75912547322824,128.3579371600633,116.66177248371496,118.38121032714844,818830900,0.0,0.0,136.82217254638672,,,-0.7842372494988012,0.04485536842656801,-0.8290926179253693,7.811011457163566,31.96732709003753
2025-01-28 05:00:00+00:00,121.77009783396647,128.95774513931468,116.21192149182428,128.94775390625,579666400,0.0,0.0,136.39831085205077,,,-1.3857629375839053,-0.24126829277552667,-1.1444946448083786,8.172322042307876,36.87052101966134
