Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,MA20,MA55,MACD,MACD_Signal,MACD_Hist,ATR
2025-01-21 05:00:00+00:00,8.5600004196167,8.890000343322754,8.109999656677246,8.460000038146973,9411500,0.0,0.0,10.583999919891358,,,-0.7416665295680698,-0.3591329178396362,-0.3825336117284336,
2025-01-22 05:00:00+00:00,8.914999961853027,9.4399995803833,8.470000267028809,8.75,12814700,0.0,0.0,10.039999961853027,,,-0.8130081141327459,-0.44990795709825815,-0.3631001570344877,
2025-01-23 05:00:00+00:00,8.710000038146973,9.609999656677246,8.25,8.3100004196167,9685200,0.0,0.0,9.564999961853028,,,-0.8947371498862733,-0.5388737956558611,-0.35586335423041215,1.6097140993390766
2025-01-24 05:00:00+00:00,8.40999984741211,9.829999923706056,8.289999961853027,8.630000114440918,12973900,0.0,0.0,9.244999980926513,,,-0.9230463942668887,-0.6157083153780667,-0.30733807888882203,1.6018569810049879
2025-01-27 05:00:00+00:00,8.34000015258789,8.359999656677246,7.71999979019165,8.050000190734863,8352900,0.0,0.0,9.04700002670288,,,-0.9809747546411671,-0.6887616032306868,-0.2922131514104803,1.5204284872327538
2025-01-28 05:00:00+00:00,8.0600004196167,9.34000015258789,7.820000171661377,9.255000114440918,8010600,0.0,0.0,9.039500045776368,,,-0.9190556726485539,-0.7348204171142603,-0.18423525553429365,1.455142770494734
2025-01-29 05:00:00+00:00,9.109999656677246,9.864999771118164,9.109999656677246,9.350000381469728,9721900,0.0,0.0,9.037500095367431,,,-0.8524916335734254,-0.7583546604060933,-0.09413697316733205,1.3597856249128075
2025-01-30 05:00:00+00:00,9.5,9.545000076293944,8.710000038146973,8.710000038146973,6021200,0.0,0.0,8.817500114440918,,,-0.8416794749782213,-0.775019623320519,-0.06665985165770227,1.2922856467110773
2025-01-31 05:00:00+00:00,8.75,9.6899995803833,8.5649995803833,8.789999961853027,8003900,0.0,0.0,8.686000156402589,10.04075002670288,,-0.8172348613674991,-0.7834626709299151,-0.03377219043758406,1.2369285311017717
2025-02-03 05:00:00+00:00,8.199999809265137,8.899999618530273,7.820000171661377,8.819999694824219,8473700,0.0,0.0,8.712500095367432,9.885249996185303,,-0.7863767396819945,-0.7840454846803311,-0.0023312550016634237,1.2390713351113456
2025-02-04 05:00:00+00:00,9.020000457763672,10.128999710083008,9.015000343322754,10.0600004196167,9287400,0.0,0.0,8.872500133514404,9.72825002670288,,-0.654321153595296,-0.7581006184633241,0.10377946486802814,1.2468570641108923
2025-02-05 05:00:00+00:00,10.0,10.239999771118164,9.545000076293944,9.800000190734863,7169400,0.0,0.0,8.97750015258789,9.508750057220459,,-0.5641429074997646,-0.7193090762706122,0.15516616877084766,1.1688570635659354
2025-02-06 05:00:00+00:00,10.010000228881836,10.845000267028809,9.56999969482422,10.609999656677246,10104100,0.0,0.0,9.207500076293945,9.386250019073486,,-0.4224461144722511,-0.6599364839109401,0.23749036943868895,1.141357115336827
2025-02-07 05:00:00+00:00,10.914999961853027,11.220000267028809,10.199999809265137,10.760000228881836,8559200,0.0,0.0,9.420500087738038,9.332750034332275,,-0.29465005019252466,-0.586879197167257,0.29222914697473235,1.084571463721139
2025-02-10 05:00:00+00:00,10.729999542236328,11.199999809265137,10.010000228881836,10.75,6886100,0.0,0.0,9.690500068664551,9.368750047683715,,-0.1919648323321166,-0.507896324200229,0.3159314918681124,1.1138570989881242
2025-02-11 05:00:00+00:00,10.5,11.029999732971191,9.510000228881836,9.614999771118164,7682900,0.0,0.0,9.726500034332275,9.383000040054322,,-0.1998671462003525,-0.4462904886002538,0.24642334239990127,1.1524285248347692
2025-02-12 05:00:00+00:00,9.390000343322754,9.579999923706056,9.145000457763672,9.300000190734863,6168400,0.0,0.0,9.721500015258789,9.37950005531311,,-0.22890890112826234,-0.40281417110585555,0.1739052699775932,1.0888570717402868
2025-02-13 05:00:00+00:00,9.520000457763672,9.699999809265137,8.824999809265137,9.43000030517578,6728200,0.0,0.0,9.79350004196167,9.305500078201295,,-0.23868338487845087,-0.3699880138603746,0.13130462898192374,1.0413570744650704
2025-02-14 05:00:00+00:00,9.18000030517578,9.350000381469728,8.710000038146973,8.920000076293945,6595400,0.0,0.0,9.806500053405761,9.246250104904174,,-0.2843051965607266,-0.352851450400445,0.06854625383971841,1.027785641806466
2025-02-18 05:00:00+00:00,8.800000190734863,9.045000076293944,8.600000381469727,8.90999984741211,6260600,0.0,0.0,9.815500068664551,9.264000082015992,,-0.31760657500823264,-0.3458024753220026,0.02819590031376995,0.9509999070848734
2025-02-19 05:00:00+00:00,9.130000114440918,9.6899995803833,8.729999542236328,8.739999771118164,7502100,0.0,0.0,9.683500003814697,9.27800006866455,,-0.35363921007735577,-0.3473698222730732,-0.006269387804282545,0.965642758778163
2025-02-20 05:00:00+00:00,8.739999771118164,8.770000457763672,8.20199966430664,8.5,4923400,0.0,0.0,9.553499984741212,9.26550006866455,,-0.39698511148763416,-0.3572928801159854,-0.039692231371648734,0.946571384157453
2025-02-21 05:00:00+00:00,8.59000015258789,8.739999771118164,7.730000019073486,7.760000228881836,5330700,0.0,0.0,9.26850004196167,9.238000059127808,,-0.48545284947391387,-0.38292487398757113,-0.10252797548634274,0.9383570807320728
2025-02-24 05:00:00+00:00,7.71999979019165,7.730000019073486,6.96999979019165,6.985000133514404,7301800,0.0,0.0,8.891000032424927,9.155750060081482,,-0.6110563230312351,-0.428551163796304,-0.18250515923493116,0.9176428658621649
2025-02-25 05:00:00+00:00,6.820000171661377,7.099999904632568,6.400000095367432,6.614999771118164,4713400,0.0,0.0,8.477500009536744,9.084000039100648,,-0.7320156964877391,-0.48924407033459105,-0.24277162615314807,0.8741428511483326
2025-02-26 05:00:00+00:00,6.800000190734863,7.135000228881836,6.630000114440918,6.78000020980835,4479300,0.0,0.0,8.194000053405762,8.960250043869019,,-0.8052799489984572,-0.5524512460673643,-0.25282870293109294,0.8616429056440077
2025-02-27 05:00:00+00:00,6.840000152587891,7.03000020980835,6.28000020980835,6.300000190734863,6294400,0.0,0.0,7.894000053405762,8.807750034332276,,-0.891794336971425,-0.6203198642481764,-0.27147447272324854,0.8241428647722514
2025-02-28 05:00:00+00:00,6.065000057220459,6.340000152587891,5.920000076293945,6.199999809265137,5746000,0.0,0.0,7.571000003814698,8.682250022888184,,-0.9573906048512901,-0.6877340123687992,-0.26965659248249096,0.7812856946672709
2025-03-03 05:00:00+00:00,6.340000152587891,6.625999927520752,5.460000038146973,5.570000171661377,6516800,0.0,0.0,7.236000013351441,8.521250033378601,,-1.0481296393255448,-0.7598131377601482,-0.28831650156539657,0.7795714310237337
2025-03-04 05:00:00+00:00,5.070000171661377,5.565000057220459,5.039999961853027,5.420000076293945,7872800,0.0,0.0,6.887000036239624,8.351250052452087,,-1.1192427977113164,-0.8316990697503819,-0.2875437279609345,0.7088571957179476
2025-03-05 05:00:00+00:00,5.400000095367432,5.429999828338623,5.159999847412109,5.389999866485596,5187700,0.0,0.0,6.552000045776367,8.117750024795532,,-1.1645965106454348,-0.8982785579293925,-0.2663179527160423,0.6945715291159491
2025-03-06 05:00:00+00:00,5.269999980926514,5.5,5.070000171661377,5.28000020980835,3682300,0.0,0.0,6.230000066757202,7.891750025749206,,-1.195633192700317,-0.9577494848835775,-0.2378837078167395,0.6627858025687079
2025-03-07 05:00:00+00:00,5.199999809265137,5.559000015258789,5.050000190734863,5.389999866485596,3969200,0.0,0.0,5.993000030517578,7.630750036239624,,-1.197549330612934,-1.005709454029449,-0.191839876583485,0.6477143423897879
2025-03-10 04:00:00+00:00,5.159999847412109,5.269999980926514,4.610000133514404,4.815000057220459,4993900,0.0,0.0,5.776000022888184,7.333500027656555,,-1.231272223099948,-1.0508220078435488,-0.18045021525639915,0.6716429165431431
2025-03-11 04:00:00+00:00,4.940000057220459,4.989999771118164,4.579999923706055,4.940000057220459,2834800,0.0,0.0,5.608500051498413,7.043000030517578,,-1.2336901904547313,-1.0873956443657853,-0.146294546088946,0.6323571886335101
2025-03-12 04:00:00+00:00,5.159999847412109,5.320000171661377,4.78000020980835,4.949999809265137,3485400,0.0,0.0,5.425500011444091,6.809750032424927,,-1.22072776083506,-1.1140620676596402,-0.10666569317541974,0.6303571292332241
2025-03-13 04:00:00+00:00,4.940000057220459,5.23799991607666,4.78000020980835,4.920000076293945,2613600,0.0,0.0,5.2875,6.590750026702881,,-1.1990537247508533,-1.131060399077883,-0.06799332567297034,0.5909285545349121
2025-03-14 04:00:00+00:00,5.090000152587891,5.679999828338623,5.090000152587891,5.659999847412109,4186200,0.0,0.0,5.233500003814697,6.402250003814697,,-1.1093768916640476,-1.1267236975951158,0.017346805931068188,0.5887856483459473
2025-03-17 04:00:00+00:00,5.909999847412109,6.300000190734863,5.690000057220459,5.789999961853027,6439600,0.0,0.0,5.255499982833863,6.245749998092651,,-1.0161044134022994,-1.1045998407565527,0.08849542735425331,0.5844999722072056
2025-03-18 04:00:00+00:00,5.519999980926514,5.550000190734863,5.090000152587891,5.150000095367432,4299500,0.0,0.0,5.228499984741211,6.057750010490418,,-0.9825022683481883,-1.08018032627488,0.0976780579266916,0.5973570687430245
2025-03-19 04:00:00+00:00,5.260000228881836,5.440000057220459,5.159999847412109,5.400000095367432,2728900,0.0,0.0,5.229500007629395,5.8907500267028805,,-0.9250361744357294,-1.0491514959070498,0.12411532147132043,0.564499923161098
2025-03-20 04:00:00+00:00,5.349999904632568,5.480000019073486,5.03000020980835,5.230000019073486,3201700,0.0,0.0,5.224499988555908,5.727250027656555,,-0.8830324183461595,-1.0159276803948718,0.13289526204871227,0.5666427612304688
2025-03-21 04:00:00+00:00,5.079999923706055,5.440000057220459,5.059999942779541,5.420000076293945,2991100,0.0,0.0,5.227500009536743,5.610250020027161,,-0.8249037454111479,-0.9777228933981271,0.15281914798697926,0.5104999201638358
2025-03-24 04:00:00+00:00,5.730000019073486,6.119999885559082,5.730000019073486,5.980000019073486,4581500,0.0,0.0,5.344000005722046,5.560000014305115,8.1995454788208,-0.7252883652498943,-0.9272359877684806,0.20194762251858633,0.5226427486964634
2025-03-25 04:00:00+00:00,5.989999771118164,6.179999828338623,5.900000095367432,6.159999847412109,3068700,0.0,0.0,5.465999984741211,5.537250018119812,8.094636379588733,-0.6246177720908461,-0.8667123446329538,0.24209457254210764,0.5233570166996547
2025-03-26 04:00:00+00:00,6.150000095367432,6.199999809265137,5.650000095367432,5.815000057220459,2888000,0.0,0.0,5.552500009536743,5.489000010490417,7.960363656824286,-0.5661479997782095,-0.806599475662005,0.24045147588379545,0.531928437096732
2025-03-27 04:00:00+00:00,5.710000038146973,6.059999942779541,5.434999942779541,6.0,2986300,0.0,0.0,5.660500001907349,5.474000000953675,7.811454573544589,-0.4991286898553753,-0.7451053185006791,0.24597662864530379,0.5402141639164516
2025-03-28 04:00:00+00:00,5.940000057220459,5.960000038146973,5.480999946594238,5.889999866485596,2917000,0.0,0.0,5.683500003814697,5.458500003814697,7.681090927124023,-0.44970754669355806,-0.6860257641392549,0.2363182174456968,0.521571329661778
2025-03-31 04:00:00+00:00,5.465000152587891,5.909999847412109,5.380000114440918,5.880000114440918,3792300,0.0,0.0,5.692500019073487,5.474000000953675,7.5729091124101116,-0.4066601065254023,-0.6301526326164844,0.22349252609108206,0.5301427500588554
2025-04-01 04:00:00+00:00,5.909999847412109,6.449999809265137,5.369999885559082,6.389999866485596,5235400,0.0,0.0,5.816499996185303,5.522499990463257,7.5067272966558285,-0.3276154355009133,-0.5696451931933701,0.24202975769245683,0.5687141759055001
2025-04-02 04:00:00+00:00,6.369999885559082,7.489999771118164,6.349999904632568,7.420000076293945,7626300,0.0,0.0,6.0184999942779545,5.624000000953674,7.472000026702881,-0.1797870818018481,-0.4916735709150658,0.3118864891132177,0.6174284730638776
2025-04-03 04:00:00+00:00,6.699999809265137,7.260000228881836,6.644999980926514,6.789999961853027,4898500,0.0,0.0,6.174499988555908,5.699499988555909,7.425090937180952,-0.1121747103200681,-0.4157737987960663,0.3035990884759982,0.61849992615836
2025-04-04 04:00:00+00:00,6.349999904632568,6.429999828338623,5.550000190734863,6.170000076293945,4567800,0.0,0.0,6.249499988555908,5.738499999046326,7.338909123160622,-0.10738239065307287,-0.3540955171674677,0.2467131265143948,0.6613570281437465
2025-04-07 04:00:00+00:00,5.800000190734863,7.010000228881836,5.510000228881836,6.489999771118164,3808000,0.0,0.0,6.300499963760376,5.822249984741211,7.273181854594838,-0.07687695211713574,-0.29865180415740133,0.2217748520402656,0.7184998989105225
2025-04-08 04:00:00+00:00,6.914999961853027,7.340000152587891,6.369999885559082,6.619999885559082,5449400,0.0,0.0,6.346499967575073,5.906249976158142,7.238000028783625,-0.04173020963794105,-0.24726748525350928,0.20553727561556823,0.7670713492802211
2025-04-09 04:00:00+00:00,6.579999923706055,7.949999809265137,6.5,7.449999809265137,7261700,0.0,0.0,6.509999942779541,6.031249976158142,7.2196363882585,0.05249279003185947,-0.18731543019643554,0.239808220228295,0.8384999207087925
2025-04-10 04:00:00+00:00,6.619999885559082,6.75,5.389999866485596,5.800000190734863,12500000,0.0,0.0,6.4899999618530275,6.075249981880188,7.1660000280900435,-0.00590788110711582,-0.1510339203785716,0.1451260392714558,0.9584999084472656
2025-04-11 04:00:00+00:00,5.820000171661377,6.269999980926514,5.501999855041504,6.159999847412109,4784600,0.0,0.0,6.516999959945679,6.100249981880188,7.126909108595415,-0.022878145072434464,-0.12540276531734418,0.10252462024490971,0.9633570739201137
2025-04-14 04:00:00+00:00,6.335000038146973,6.420000076293945,5.829999923706055,5.960000038146973,4257900,0.0,0.0,6.524999952316284,6.108749985694885,7.078363652662797,-0.05186761706558762,-0.11069573566699287,0.058828118601405244,0.9854999610355922
2025-04-15 04:00:00+00:00,5.880000114440918,6.059999942779541,5.679999828338623,5.730000019073486,2694600,0.0,0.0,6.458999967575073,6.137749981880188,7.036181831359864,-0.0923366622619195,-0.1070239209859782,0.014687258724058697,0.9733571325029645
2025-04-16 04:00:00+00:00,5.510000228881836,5.570000171661377,4.96999979019165,5.179999828338623,7388900,0.0,0.0,6.234999942779541,6.126749968528747,6.962090917067094,-0.1668655685881859,-0.11899225050641975,-0.04787331808176616,0.9830000059945243
2025-04-17 04:00:00+00:00,5.21999979019165,5.255000114440918,5.001999855041504,5.130000114440918,2978600,0.0,0.0,6.06899995803833,6.121749973297119,6.885363639484752,-0.22734414110814694,-0.1406626286267652,-0.08668151248138173,0.9640000207083566
2025-04-21 04:00:00+00:00,4.980000019073486,5.010000228881836,4.599999904632568,4.659999847412109,3855700,0.0,0.0,5.917999935150147,6.0837499618530275,6.811727272380482,-0.3096297204681564,-0.17445604699504347,-0.13517367347311293,0.9640000547681536
2025-04-22 04:00:00+00:00,4.769999980926514,4.855000019073486,4.630000114440918,4.784999847412109,3000200,0.0,0.0,5.747499942779541,6.023999953269959,6.738909088481556,-0.36059842543149045,-0.21168452268233287,-0.14891390274915758,0.9029286248343331
2025-04-23 04:00:00+00:00,5.059999942779541,5.260000228881836,4.98199987411499,5.0,3216300,0.0,0.0,5.585499954223633,5.965999960899353,6.669454548575661,-0.379270778396533,-0.2452017738251729,-0.13406900457136012,0.855428661618914
2025-04-24 04:00:00+00:00,5.0,5.360000133514404,4.920000076293945,5.28000020980835,3369600,0.0,0.0,5.368499994277954,5.939249968528747,6.582545453851873,-0.36724174157934364,-0.26960976737600706,-0.09763197420333658,0.8315000874655587
2025-04-25 04:00:00+00:00,5.28000020980835,5.309999942779541,5.059999942779541,5.190000057220459,2514200,0.0,0.0,5.307499980926513,5.898749971389771,6.498727269606157,-0.360811690814149,-0.28785015206363546,-0.07296153875051353,0.7607858180999756
2025-04-28 04:00:00+00:00,5.239999771118164,5.340000152587891,5.019999980926514,5.210000038146973,2125100,0.0,0.0,5.2125,5.8647499799728395,6.400545458360152,-0.3500666475388572,-0.30029345115867984,-0.049773196380177354,0.6765001160757882
2025-04-29 04:00:00+00:00,5.099999904632568,5.199999809265137,5.010000228881836,5.090000152587891,2674100,0.0,0.0,5.125500011444092,5.825249981880188,6.29745454788208,-0.3472314432790098,-0.30968104958274584,-0.03755039369626395,0.6215000833783831
2025-04-30 04:00:00+00:00,4.875,5.054999828338623,4.789999961853027,5.019999980926514,4510100,0.0,0.0,5.054500007629395,5.756749987602234,6.193272729353471,-0.34663713519338213,-0.3170722667048731,-0.029564868488509033,0.5393572534833636
2025-05-01 04:00:00+00:00,5.255000114440918,5.309999942779541,5.03000020980835,5.070000171661377,3527900,0.0,0.0,5.04350004196167,5.639249992370606,6.1106363729997115,-0.3382326092535033,-0.3213043352145991,-0.01692827403890418,0.41292868341718403
2025-05-02 04:00:00+00:00,5.239999771118164,6.159999847412109,5.206999778747559,5.945000171661377,7728300,0.0,0.0,5.125000047683716,5.597000002861023,6.0496363726529205,-0.25799279423788857,-0.308642027019257,0.05064923278136846,0.4359286512647356
2025-05-05 04:00:00+00:00,5.611999988555908,5.730000019073486,5.360000133514404,5.539999961853027,4608600,0.0,0.0,5.213000059127808,5.565499997138977,5.978909093683416,-0.2244944625238947,-0.2918125141201846,0.0673180515962899,0.4355715002332415
2025-05-06 04:00:00+00:00,5.315000057220459,5.340000152587891,5.123000144958496,5.320000171661377,3866300,0.0,0.0,5.266500091552734,5.5070000171661375,5.913454549962824,-0.2132408301988864,-0.276098177335925,0.06285734713703861,0.4382143361227853
2025-05-07 04:00:00+00:00,5.300000190734863,5.510000228881836,5.224999904632568,5.380000114440918,2903900,0.0,0.0,5.304500102996826,5.445000028610229,5.849272736636075,-0.19720746664333166,-0.2603200351974063,0.06311256855407466,0.4042857715061733
2025-05-08 04:00:00+00:00,5.550000190734863,5.860000133514404,5.425000190734863,5.699999809265137,3294100,0.0,0.0,5.346500062942505,5.35750002861023,5.794000010056929,-0.15687129485008544,-0.23963028712794215,0.08275899227785671,0.4205000400543213
2025-05-09 04:00:00+00:00,5.760000228881836,6.03000020980835,5.730000019073486,5.929999828338623,3203000,0.0,0.0,5.420500040054321,5.364000010490417,5.747272734208541,-0.1051335941190299,-0.2127309485261597,0.10759735440712981,0.4062143393925258
2025-05-12 04:00:00+00:00,6.300000190734863,6.369999885559082,6.010000228881836,6.150000095367432,5016900,0.0,0.0,5.5145000457763675,5.363500022888184,5.718000004508278,-0.045850376015546424,-0.17935483402403704,0.13350445800849062,0.4215714931488037
2025-05-13 04:00:00+00:00,6.190000057220459,6.539999961853027,6.150000095367432,6.380000114440918,6003500,0.0,0.0,5.64350004196167,5.384500026702881,5.707000004161488,0.01946668101174076,-0.1395905310168815,0.15905721202862225,0.4155000277927944
2025-05-14 04:00:00+00:00,6.820000171661377,6.940000057220459,6.429999828338623,6.650000095367432,10662700,0.0,0.0,5.806500053405761,5.430500030517578,5.707636373693293,0.09195763093880505,-0.0932808986257442,0.18523852956454923,0.42407144818987164
2025-05-15 04:00:00+00:00,5.980000019073486,7.150000095367432,5.96999979019165,6.489999771118164,9285900,0.0,0.0,5.94850001335144,5.496000027656555,5.70236363844438,0.1349410258881143,-0.04763651372297249,0.1825775396110868,0.49050004141671316
2025-05-16 04:00:00+00:00,6.670000076293945,6.925000190734863,6.449999809265137,6.880000114440918,5004400,0.0,0.0,6.042000007629395,5.583500027656555,5.712909091602672,0.19819082395234489,0.0015289538120909843,0.1966618701402539,0.5015714849744525
2025-05-19 04:00:00+00:00,6.650000095367432,6.980000019073486,6.440000057220459,6.880000114440918,3690900,0.0,0.0,6.176000022888184,5.694500041007996,5.725272733514959,0.2454869241570572,0.05032054788108423,0.19516637627597297,0.5258572101593018
2025-05-20 04:00:00+00:00,6.949999809265137,7.28000020980835,6.704999923706055,6.78000020980835,4701500,0.0,0.0,6.322000026702881,5.794250059127807,5.747272734208541,0.27176750116547765,0.09460993853796293,0.17715756262751473,0.5455000741141183
2025-05-21 04:00:00+00:00,6.590000152587891,6.914999961853027,6.324999809265137,6.349999904632568,4026200,0.0,0.0,6.4190000057220455,5.861750054359436,5.764181821996515,0.25495861264049857,0.12667967335847008,0.1282789392820285,0.5669286591666085
2025-05-22 04:00:00+00:00,6.340000152587891,7.019999980926514,6.159999847412109,6.730000019073486,3979000,0.0,0.0,6.522000026702881,5.934250044822693,5.788545461134477,0.26919714372145087,0.15518316743106625,0.11401397629038462,0.5505001204354423
2025-05-23 04:00:00+00:00,6.510000228881836,7.050000190734863,6.480000019073486,6.820000171661377,4443800,0.0,0.0,6.611000061035156,6.015750050544739,5.816545460440896,0.28446441364976227,0.18103941667480547,0.1034249969749568,0.5494287014007568
2025-05-27 04:00:00+00:00,7.039999961853027,7.159999847412109,5.809999942779541,6.320000171661377,12582600,0.0,0.0,6.628000068664551,6.071250057220459,5.833454556898637,0.2532981503326299,0.19549116340637038,0.057806986926259546,0.6160715648106166
2025-05-28 04:00:00+00:00,6.449999809265137,6.75,6.019999980926514,6.130000114440918,6248600,0.0,0.0,6.603000068664551,6.12325005531311,5.8573636488481,0.21083684943315717,0.19856030061172775,0.012276548821429423,0.6478572572980609
2025-05-29 04:00:00+00:00,6.239999771118164,6.255000114440918,5.960000038146973,5.989999771118164,3162700,0.0,0.0,6.537000036239624,6.1717500448226925,5.876454552737149,0.16399863074904086,0.19164796663919037,-0.027649335890149507,0.6346429756709507
2025-05-30 04:00:00+00:00,5.840000152587891,6.0,5.710000038146973,5.949999809265137,2955600,0.0,0.0,6.483000040054321,6.215750026702881,5.894636370918968,0.12224221025612625,0.17776681536257757,-0.055524605106451325,0.6317858014787946
2025-06-02 04:00:00+00:00,6.460000038146973,7.130000114440918,6.131999969482422,6.460000038146973,11533600,0.0,0.0,6.441000032424927,6.241500020027161,5.922636370225386,0.12881777131628436,0.16797700655331896,-0.0391592352370346,0.6846429620470319
2025-06-03 04:00:00+00:00,6.53000020980835,7.320000171661377,6.239999771118164,6.929999828338623,9070900,0.0,0.0,6.446000003814698,6.311000013351441,5.945727278969505,0.16999441613578448,0.16838048846981207,0.0016139276659724033,0.7339287144797189
2025-06-04 04:00:00+00:00,7.21999979019165,8.229999542236328,7.179999828338623,8.069999694824219,17601500,0.0,0.0,6.5749999523162845,6.448499989509583,5.987181819568981,0.29125822218255415,0.1929560352123605,0.09830218697019366,0.7867858409881592
2025-06-05 04:00:00+00:00,8.25,8.289999961853027,7.159999847412109,7.320000171661377,8501600,0.0,0.0,6.671999979019165,6.545499992370606,6.026636366410689,0.3231172738223602,0.21898828293436046,0.10412899088799976,0.7832143987928119
2025-06-06 04:00:00+00:00,7.630000114440918,8.800000190734863,7.434999942779541,8.15999984741211,16086900,0.0,0.0,6.814999961853028,6.668499994277954,6.076818180084229,0.411404342274432,0.2574714948023748,0.1539328474720572,0.8550000871930804
2025-06-09 04:00:00+00:00,8.75,9.130000114440918,7.960000038146973,8.800000190734863,15003600,0.0,0.0,7.012999963760376,6.812000012397766,6.1417272741144355,0.5269409122694739,0.31136537829579464,0.2155755339736793,0.9000000953674316
2025-06-10 04:00:00+00:00,8.800000190734863,9.210000038146973,8.40999984741211,8.59000015258789,6629400,0.0,0.0,7.2399999618530275,6.934000015258789,6.199363639137962,0.594703852529995,0.3680330731426347,0.2266707793873603,0.9160715171269008
2025-06-11 04:00:00+00:00,8.819999694824219,9.081000328063965,8.279999732971191,8.430000305175781,7699300,0.0,0.0,7.469999980926514,7.036500024795532,6.243909098885276,0.6282537027692667,0.42007719906796115,0.20817650370130558,0.931142977305821
2025-06-12 04:00:00+00:00,8.380000114440918,9.4399995803833,8.300000190734863,8.75,12020000,0.0,0.0,7.746000003814697,7.141500020027161,6.29100001075051,0.672906652797189,0.47064308981380676,0.20226356298338222,0.9511429241725377
2025-06-13 04:00:00+00:00,8.890000343322754,9.489999771118164,8.125,8.34000015258789,13014000,0.0,0.0,7.985000038146973,7.234000039100647,6.3369091033935545,0.667516165386794,0.5100177049284043,0.15749846045838978,1.0079286098480225
2025-06-16 04:00:00+00:00,8.5,9.470000267028809,8.260000228881836,9.1899995803833,11041500,0.0,0.0,8.257999992370605,7.349500012397766,6.39490909576416,0.7234920493721644,0.5527125738171563,0.17077947555500805,0.9979286193847656
2025-06-17 04:00:00+00:00,8.170000076293945,8.199999809265137,7.179999828338623,7.320000171661377,30932100,0.0,0.0,8.29700002670288,7.371500015258789,6.420909101312811,0.6099291332874763,0.5641558857112203,0.045773247576256004,1.0893571717398507
2025-06-18 04:00:00+00:00,7.380000114440918,7.869999885559082,7.199999809265137,7.295000076293945,14153800,0.0,0.0,8.219500064849854,7.397250008583069,6.446636373346502,0.5120102696785667,0.5537267625046896,-0.041716492826122886,1.116142886025565
2025-06-20 04:00:00+00:00,7.369999885559082,7.420000076293945,6.860000133514404,6.869999885559082,9435900,0.0,0.0,8.174500036239625,7.423250007629394,6.455363646420565,0.39555518730893535,0.5220924474655387,-0.12653726015660338,1.1354285989488875
2025-06-23 04:00:00+00:00,6.699999809265137,7.269999980926514,6.639999866485596,7.179999828338623,9394500,0.0,0.0,8.076500034332275,7.445749998092651,6.451000005548651,0.3245370391520783,0.48258136580284666,-0.15804432665076834,1.0961428710392542
2025-06-24 04:00:00+00:00,7.199999809265137,7.369999885559082,7.110000133514404,7.139999866485596,5408100,0.0,0.0,7.910500001907349,7.4617499828338625,6.457363640178333,0.26200673193946056,0.43846643903016946,-0.1764597070907089,1.0375713961465018
2025-06-25 04:00:00+00:00,7.159999847412109,7.385000228881836,6.889999866485596,7.079999923706055,6835300,0.0,0.0,7.759499979019165,7.499749970436096,6.473909091949463,0.2052435985803296,0.39182187094020154,-0.18657827235987196,0.9800714424678257
