Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,MA20,MA55,MACD,MACD_Signal,MACD_Hist,ATR,RSI
2025-01-02 05:00:00+00:00,193.8346827775901,200.4959093286327,193.5296661358041,198.34109497070312,10951400,0.0,0.0,,,,0.0,0.0,0.0,,
2025-01-03 05:00:00+00:00,200.8206331949989,205.44511303299484,200.4270511791068,205.25816345214844,10261900,0.0,0.0,,,,0.5517889386907768,0.11035778773815537,0.4414311509526215,,
2025-01-06 05:00:00+00:00,215.2548937688356,218.6297746694807,212.22438019748785,216.47496032714844,24339900,0.0,0.0,,,,1.872601231811018,0.4628064765527279,1.40979475525829,,
2025-01-07 05:00:00+00:00,217.68521877787205,217.92135295513364,207.92461075913076,208.0229949951172,17010000,0.0,0.0,,,,2.211854640312282,0.8126161093046387,1.3992385310076434,,
2025-01-08 05:00:00+00:00,206.5963126900621,206.92101222371213,202.61138297623515,203.79209899902344,13262700,0.0,0.0,,,,2.114937776739538,1.0730804427916185,1.0418573339479194,,
2025-01-10 05:00:00+00:00,204.2643707822702,206.6061196682364,199.9645760158108,205.02198791503903,17265200,0.0,0.0,,,,2.1130147028335102,1.2810672947999968,0.8319474080335134,,
2025-01-13 05:00:00+00:00,197.29811895981777,200.31878346622696,196.8356695543832,198.12461853027344,16612400,0.0,0.0,,,,1.537210580585878,1.332295951957173,0.2049146286287049,,
2025-01-14 05:00:00+00:00,201.8930931519439,202.945893021174,195.31058294180212,198.2131805419922,14182900,0.0,0.0,,,,1.075628701348478,1.280962501835434,-0.20533380048695604,,
2025-01-15 05:00:00+00:00,199.2364874247292,205.68123296842967,196.14694012887284,203.47723388671875,18286500,0.0,0.0,,,,1.1216570832762898,1.249101418123605,-0.12744433484731532,,
2025-01-16 05:00:00+00:00,215.37295002410383,218.38378059241924,209.7448558193461,211.3388214111328,38539600,0.0,0.0,204.8065155029297,,,1.7720719760986299,1.3536955297186102,0.4183764463800197,,
2025-01-17 05:00:00+00:00,211.71272988738625,212.2145299998026,207.6687671766874,208.1016998291016,21606100,0.0,0.0,205.78257598876954,,,2.0032298203290395,1.483602387840696,0.5196274324883434,,
2025-01-21 05:00:00+00:00,211.0141410311105,216.61270356132596,208.64286043462928,215.18600463867188,19061300,0.0,0.0,206.77536010742188,,,2.7266372919815183,1.7322093686688607,0.9944279233126576,,
2025-01-22 05:00:00+00:00,218.38379299710843,221.8078735424708,215.7862120637961,219.61370849609372,17294500,0.0,0.0,207.0892349243164,,,3.6155438832758477,2.1088762715902583,1.5066676116855895,,
2025-01-23 05:00:00+00:00,216.56353105888184,221.0896111704108,215.88461528874825,221.01089477539065,8986800,0.0,0.0,208.38802490234374,,,4.382234347358889,2.5635478867439847,1.818686460614904,8.188419261846368,66.59465946326564
2025-01-24 05:00:00+00:00,222.5851736113727,222.76227422480807,217.4096949437871,218.31491088867188,13183800,0.0,0.0,209.8403060913086,,,4.717913525151687,2.994421014425525,1.7234925107261616,8.07315755386011,64.06597081336095
2025-01-27 05:00:00+00:00,193.87402764618605,203.6740006607831,184.65458614043928,189.22003173828125,68667500,0.0,0.0,208.2601104736328,,,2.60618561512743,2.916773934565906,-0.3105883194384762,9.970036602855886,41.39384819503964
2025-01-28 05:00:00+00:00,192.5063747695035,199.580851374452,189.36764291545745,199.14791870117188,31738800,0.0,0.0,208.36244049072266,,,1.7139660061353084,2.6762123488797864,-0.9622463427444781,9.754980061344352,40.57179408451887
