Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,MA20,MA55,MACD,MACD_Signal,MACD_Hist,ATR,RSI
2025-01-02 05:00:00+00:00,25.43000030517578,25.65999984741211,23.700000762939453,24.959999084472656,13792700,0.0,0.0,,,,0.0,0.0,0.0,,
2025-01-03 05:00:00+00:00,25.024999618530277,28.770000457763672,25.024999618530277,28.739999771118164,22114700,0.0,0.0,,,,0.3015385163136024,0.06030770326272048,0.24123081305088193,,
2025-01-06 05:00:00+00:00,28.989999771118164,30.26000022888184,28.57999992370605,28.799999237060547,22305400,0.0,0.0,,,,0.5391365874457179,0.15607348009931998,0.3830631073463979,,
2025-01-07 05:00:00+00:00,29.1299991607666,29.959999084472656,27.420000076293945,27.950000762939453,19138800,0.0,0.0,,,,0.6513387696000166,0.2551265379994593,0.3962122316005573,,
2025-01-08 05:00:00+00:00,27.299999237060547,28.31999969482422,25.88999938964844,27.36000061035156,18750200,0.0,0.0,,,,0.6847582588922378,0.341052882178015,0.34370537671422285,,
2025-01-10 05:00:00+00:00,26.850000381469727,27.989999771118164,26.01000022888184,26.90999984741211,15340000,0.0,0.0,,,,0.667240609768271,0.40629042769606627,0.2609501820722048,,
2025-01-13 05:00:00+00:00,25.549999237060547,25.670000076293945,23.61000061035156,23.90999984741211,18040200,0.0,0.0,,,,0.40659583498717566,0.4063515091542882,0.0002443258328874709,,
2025-01-14 05:00:00+00:00,24.450000762939453,24.86000061035156,23.420000076293945,24.15999984741211,13862800,0.0,0.0,,,,0.2176964150306233,0.36862049032955524,-0.15092407529893193,,
2025-01-15 05:00:00+00:00,25.040000915527344,26.5,24.780000686645508,24.8700008392334,15252200,0.0,0.0,,,,0.12385567891330851,0.31966752804630594,-0.19581184913299743,,
2025-01-16 05:00:00+00:00,25.030000686645508,25.777000427246094,24.200000762939453,24.63999938964844,10860200,0.0,0.0,26.229999923706053,,,0.03057457994951207,0.2618489384269472,-0.2312743584774351,,
2025-01-17 05:00:00+00:00,25.1299991607666,25.652999877929688,23.940000534057617,24.0,14068300,0.0,0.0,26.13400001525879,,,-0.09391141277128412,0.19069686818730094,-0.28460828095858504,,
2025-01-21 05:00:00+00:00,26.0,31.63999938964844,25.520000457763672,31.270000457763672,62027700,0.0,0.0,26.38700008392334,,,0.3895700985399664,0.23047151425783405,0.15909858428213233,,
2025-01-22 05:00:00+00:00,29.649999618530277,30.18000030517578,28.440000534057617,29.6200008392334,27902200,0.0,0.0,26.469000244140624,,,0.632302707934798,0.31083775299322686,0.3214649549415712,,
2025-01-23 05:00:00+00:00,29.0,31.75,28.51000022888184,31.56999969482422,23888100,0.0,0.0,26.831000137329102,,,0.9708275646538382,0.44283571532534916,0.5279918493284891,2.7485712596348355,65.4223063840907
2025-01-24 05:00:00+00:00,32.029998779296875,33.34000015258789,30.200000762939453,30.36000061035156,23878600,0.0,0.0,27.131000137329103,,,1.1284658865167607,0.5799617495636316,0.5485041369531292,2.83285699571882,61.92579874438494
2025-01-27 05:00:00+00:00,28.940000534057617,30.229999542236328,28.479999542236328,29.43000030517578,17477200,0.0,0.0,27.38300018310547,,,1.1649236256088287,0.696954124772671,0.4679695008361576,2.6949998310634067,51.74330613602471
2025-01-28 05:00:00+00:00,29.700000762939453,30.489999771118164,27.850000381469727,28.979999542236328,16086900,0.0,0.0,27.89000015258789,,,1.1443144016361124,0.7864261801453594,0.35788822149075306,2.7635711942400243,50.44598687426585
2025-01-29 05:00:00+00:00,29.239999771118164,30.450000762939453,28.26000022888184,28.8700008392334,12874500,0.0,0.0,28.36100025177002,,,1.1063521284648203,0.8504113698092516,0.25594075865556876,2.7385713032313745,52.36625527525621
2025-01-30 05:00:00+00:00,29.184999465942383,30.809999465942383,27.770000457763672,28.530000686645508,19556500,0.0,0.0,28.72700023651123,,,1.0368790859906731,0.8877049130455359,0.14917417294513724,2.7821426391601554,53.04846285495793
2025-01-31 05:00:00+00:00,28.75,30.530000686645508,28.25900077819824,29.049999237060547,20632300,0.0,0.0,29.16800022125244,27.699000072479247,,1.0121137195726355,0.9125866743509559,0.09952704522167966,2.8029283796037947,55.555554455204344
2025-02-03 05:00:00+00:00,27.190000534057617,29.18000030517578,26.450000762939453,28.3799991607666,18884700,0.0,0.0,29.6060001373291,27.870000076293945,,0.9277292956994678,0.9156151986206582,0.012114097078809616,2.762214115687779,63.20141682331224
2025-02-04 05:00:00+00:00,29.020000457763672,30.15999984741211,28.40999984741211,28.68000030517578,17138200,0.0,0.0,29.347000122070312,27.867000102996826,,0.874975444689607,0.907487247834448,-0.032511803144841034,2.7864998408726285,63.309777914070466
2025-02-05 05:00:00+00:00,28.959999084472656,29.13599967956543,27.850000381469727,28.600000381469727,15116200,0.0,0.0,29.245000076293945,27.857000160217286,,0.8172910895037404,0.8894480161683066,-0.07215692666456619,2.711214065551758,61.406727493400695
2025-02-06 05:00:00+00:00,28.57999992370605,28.920000076293945,27.25,27.68000030517578,15384000,0.0,0.0,28.8560001373291,27.8435001373291,,0.6893926160839108,0.8494369361514275,-0.16004432006751668,2.7178569521222795,58.920191997507004
2025-02-07 05:00:00+00:00,27.979999542236328,29.69099998474121,27.21999931335449,27.40999984741211,19260100,0.0,0.0,28.561000061035156,27.846000099182127,,0.5597924352515129,0.7915080359714446,-0.2317156007199317,2.7719999040876115,60.22795507489806
2025-02-10 05:00:00+00:00,27.75,31.07999992370605,27.36000061035156,30.600000381469727,27264800,0.0,0.0,28.678000068664552,28.03050012588501,,0.7063474081395427,0.7744759104050642,-0.06812850226552158,2.4919998986380443,47.339157388098535
2025-02-11 05:00:00+00:00,29.86000061035156,30.31999969482422,28.07999992370605,28.21999931335449,20244700,0.0,0.0,28.602000045776368,28.24600009918213,,0.62326250216924,0.7442332287578994,-0.12097072658865948,2.4698570796421597,44.74473889656728
2025-02-12 05:00:00+00:00,28.01000022888184,28.57999992370605,27.399999618530277,27.6200008392334,15500000,0.0,0.0,28.477000045776368,28.419000148773193,,0.5032016576510046,0.6960269145365204,-0.19282525688551588,2.322714260646275,33.50042154478676
2025-02-13 05:00:00+00:00,28.07999992370605,28.381000518798828,27.01000022888184,28.299999237060547,18636400,0.0,0.0,28.45399990081787,28.59050006866455,,0.45764728803858645,0.6483509892369337,-0.19070370119834723,2.1963571820940286,40.996496413550595
2025-02-14 05:00:00+00:00,28.239999771118164,28.649999618530277,27.040000915527344,28.020000457763672,15313000,0.0,0.0,28.351000022888183,28.759500122070314,,0.39440510394775785,0.5975618121790985,-0.2031567082313407,2.1770712988717213,43.46617133333782
2025-02-18 05:00:00+00:00,28.270000457763672,29.788000106811523,27.38999938964844,27.739999771118164,20977200,0.0,0.0,28.28700008392334,28.94650011062622,,0.3180255020479166,0.5416545501528621,-0.22362904810494555,2.1597856794084818,44.16195801065997
2025-02-19 05:00:00+00:00,28.0,28.295000076293945,25.729999542236328,25.93000030517578,18899000,0.0,0.0,28.01200008392334,28.679500102996826,,0.11017228957772929,0.4553580980378356,-0.3451858084601063,2.1865713936941966,38.06817750792781
