Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,MA20,MA55,MACD,MACD_Signal,MACD_Hist,ATR,RSI
2025-01-02 05:00:00+00:00,84.66684030581166,87.32699916268298,84.42771926604317,87.0081787109375,18860000,0.0,0.0,,,,0.0,0.0,0.0,,
2025-01-03 05:00:00+00:00,87.62589553565994,89.86760414050799,87.18752213291542,89.53882598876953,17484600,0.0,0.0,,,,0.20187499652220708,0.04037499930444142,0.16149999721776567,,
2025-01-06 05:00:00+00:00,95.2178140558587,101.145884630932,95.128149364069,98.89421844482422,42903300,0.0,0.0,,,,1.1040377111291946,0.2531075416693921,0.8509301694598025,,
2025-01-07 05:00:00+00:00,103.02891894279809,106.3466415086328,100.78721060306384,101.5344467163086,53570000,0.0,0.0,,,,2.0088952247302387,0.6042650782815615,1.4046301464486772,,
2025-01-08 05:00:00+00:00,102.44108482436305,103.09865622423868,97.93774538755588,99.0436553955078,33516900,0.0,0.0,,,,2.4962401773198195,0.9826600980892131,1.5135800792306064,,
2025-01-10 05:00:00+00:00,97.75840981344209,100.4086031989832,96.513016327443,98.97390747070312,20512600,0.0,0.0,,,,2.844052027343537,1.354938483940078,1.4891135434034588,,
2025-01-13 05:00:00+00:00,95.48681063846706,95.64622466151684,92.53771962355712,94.70968627929688,22699100,0.0,0.0,,,,2.7439775466819043,1.6327462964884432,1.1112312501934611,,
2025-01-14 05:00:00+00:00,96.69235790687571,97.05103185605884,95.02850635322336,97.00121307373048,18613400,0.0,0.0,,,,2.817101073392635,1.8696172518692817,0.9474838215233534,,
2025-01-15 05:00:00+00:00,99.07354988858776,103.54700138129,98.98387760053396,102.80973052978516,27568100,0.0,0.0,,,,3.305645387698661,2.1568228790351576,1.1488225086635033,,
2025-01-16 05:00:00+00:00,103.9355636788706,104.41379814605416,101.4945953643385,102.2219009399414,16243800,0.0,0.0,97.17357635498047,,,3.6038444656694253,2.4462271963620115,1.1576172693074138,,
2025-01-17 05:00:00+00:00,104.25438803606876,105.489816354182,102.12227480913168,105.36029815673828,18908900,0.0,0.0,99.00878829956055,,,4.046763242448904,2.76633440557939,1.2804288368695138,,
2025-01-21 05:00:00+00:00,105.04146555727792,109.83373712532432,104.84220564558738,108.9769058227539,23533600,0.0,0.0,100.95259628295898,,,4.636166733312123,3.140300871125937,1.4958658621861862,,
2025-01-22 05:00:00+00:00,108.76769244044618,110.26216474416634,107.3628924276144,108.82747650146484,20004300,0.0,0.0,101.94592208862305,,,5.033195998434763,3.518879896587703,1.5143161018470606,,
2025-01-23 05:00:00+00:00,104.40384024353212,105.78871735916884,102.96914434192536,104.45365142822266,22677600,0.0,0.0,102.23784255981445,,,4.9379913313812125,3.802702183546405,1.1352891478348073,4.945277625319014,71.1116544053086
2025-01-24 05:00:00+00:00,105.11121537235348,105.3304058528417,102.34146133988378,102.80973052978516,19743800,0.0,0.0,102.61445007324218,,,4.67598838573592,3.9773594239843084,0.6986289617516115,4.951682240770308,68.39054199124666
2025-01-27 05:00:00+00:00,94.51042688785348,95.745855168381,88.03438038966266,90.77424621582033,50696200,0.0,0.0,101.7944839477539,,,3.457332190902818,3.8733539773680103,-0.4160217864651923,5.80281972009545,51.17735497533524
2025-01-28 05:00:00+00:00,92.2687149699685,93.10561576001108,87.71555660180576,87.9247817993164,34793600,0.0,0.0,101.11599349975586,,,2.2358370740799813,3.5458505967104044,-1.310013522630423,5.358748328384225,38.066319968499684
2025-01-29 05:00:00+00:00,89.54877297331716,90.11667211468848,87.43659042709055,88.6819839477539,25342800,0.0,0.0,100.2840705871582,,,1.3137491958282652,3.0994303165339767,-1.7856811207057115,5.017866801512036,35.420431429730655
2025-01-30 05:00:00+00:00,90.32591055350478,92.81669775030852,89.96723658906271,92.15912628173828,22497100,0.0,0.0,99.21901016235351,,,0.8537230478197984,2.6502888627911414,-1.796565814971343,4.944567013360023,42.361271126796936
2025-01-31 05:00:00+00:00,91.31226320933064,93.92260341407396,90.8041404758286,90.90377044677734,20492100,0.0,0.0,98.0871971130371,97.6303867340088,,0.38343231769866293,2.1969175537726455,-1.8134852360739826,4.889058160981819,41.27532461148157
2025-02-03 05:00:00+00:00,88.32331414454531,91.06318001839524,87.6956309158992,89.58863067626953,18607900,0.0,0.0,96.51003036499023,97.7594093322754,,-0.09431011429086311,1.738672020159944,-1.832982134450807,4.669869679221108,44.08651941000779
